no, grayscale, invert, icon
70,0.09437775611877441,0.2550194263458252,0.012936592102050781
71,0.09398865699768066,0.2544417381286621,0.012593746185302734
72,0.09328961372375488,0.2545285224914551,0.012423276901245117
73,0.09376168251037598,0.25449681282043457,0.012233257293701172
74,0.09371113777160645,0.2539548873901367,0.012740612030029297
75,0.0936737060546875,0.25440239906311035,0.012481689453125
76,0.09339356422424316,0.2544565200805664,0.01221776008605957
77,0.09348583221435547,0.2545335292816162,0.01254582405090332
78,0.0939943790435791,0.2542579174041748,0.012019634246826172
79,0.09281134605407715,0.2536165714263916,0.01202535629272461
80,0.0927729606628418,0.2539668083190918,0.011728525161743164
81,0.09315896034240723,0.2537243366241455,0.011932611465454102
82,0.09300947189331055,0.2536475658416748,0.012029886245727539
83,0.09320712089538574,0.2541344165802002,0.012053966522216797
84,0.09286332130432129,0.25358104705810547,0.011867523193359375
85,0.09311819076538086,0.25354719161987305,0.012186527252197266
86,0.09287095069885254,0.25300049781799316,0.011780738830566406
87,0.09296965599060059,0.2530484199523926,0.011969804763793945
88,0.09293270111083984,0.2535674571990967,0.011975526809692383
89,0.09283781051635742,0.2532644271850586,0.011778116226196289
90,0.09293675422668457,0.25344395637512207,0.011918067932128906
91,0.09308743476867676,0.25348782539367676,0.012169837951660156
92,0.09292316436767578,0.25378918647766113,0.011835336685180664
93,0.09296989440917969,0.2534365653991699,0.011937618255615234
94,0.09284162521362305,0.25334692001342773,0.012003421783447266
95,0.09303951263427734,0.25314903259277344,0.012011289596557617
96,0.09286046028137207,0.25379133224487305,0.011900186538696289
97,0.09310793876647949,0.2533855438232422,0.012207508087158203
98,0.09325242042541504,0.2535421848297119,0.012164831161499023
99,0.0930185317993164,0.25365567207336426,0.011877059936523438
100,0.09328770637512207,0.2535078525543213,0.01185464859008789
101,0.09358620643615723,0.25397658348083496,0.012319326400756836
102,0.09298491477966309,0.2534189224243164,0.012020587921142578
103,0.09342384338378906,0.2534065246582031,0.011708736419677734
104,0.09285998344421387,0.253889799118042,0.012062311172485352
105,0.09273529052734375,0.25310230255126953,0.012084484100341797
106,0.09317278861999512,0.25362110137939453,0.012393474578857422
107,0.09308838844299316,0.2532987594604492,0.011939764022827148
108,0.09309148788452148,0.25303220748901367,0.011844873428344727
109,0.09303784370422363,0.25362253189086914,0.011808395385742188
110,0.09276771545410156,0.25287652015686035,0.011680841445922852
111,0.09270119667053223,0.25380730628967285,0.01216435432434082
112,0.09283328056335449,0.2532508373260498,0.01209402084350586
113,0.09328031539916992,0.25329017639160156,0.011701345443725586
114,0.09281420707702637,0.25317811965942383,0.012037515640258789
115,0.09286689758300781,0.2535130977630615,0.012003183364868164
116,0.09293270111083984,0.25327372550964355,0.012128353118896484
117,0.09297776222229004,0.2532031536102295,0.012160301208496094
118,0.09287023544311523,0.2537963390350342,0.011857986450195312
119,0.09343743324279785,0.2542107105255127,0.012152671813964844
120,0.0934593677520752,0.2533416748046875,0.01188206672668457
121,0.0931539535522461,0.25377702713012695,0.011721372604370117
122,0.09337115287780762,0.2534956932067871,0.012045621871948242
123,0.09310030937194824,0.25361108779907227,0.011821508407592773
124,0.0930166244506836,0.2537834644317627,0.012090921401977539
125,0.09341716766357422,0.25318002700805664,0.011759042739868164
126,0.09308481216430664,0.2531247138977051,0.011826276779174805
127,0.09357190132141113,0.253246545791626,0.011931896209716797
128,0.0928955078125,0.25374794006347656,0.012243509292602539
129,0.09309244155883789,0.25357913970947266,0.012140989303588867
130,0.09322595596313477,0.2532997131347656,0.011710882186889648
131,0.09280252456665039,0.25350046157836914,0.011636734008789062
132,0.09247207641601562,0.25347089767456055,0.012037992477416992
133,0.09287261962890625,0.25350260734558105,0.01204371452331543
134,0.0932168960571289,0.2531700134277344,0.011992216110229492
135,0.0932321548461914,0.2533740997314453,0.01225137710571289
136,0.0933072566986084,0.2540137767791748,0.012123823165893555
137,0.09327554702758789,0.2533869743347168,0.011700630187988281
138,0.09283304214477539,0.2540857791900635,0.011996984481811523
139,0.09297561645507812,0.2536952495574951,0.011946678161621094
140,0.09308600425720215,0.2534816265106201,0.011892318725585938
141,0.09300589561462402,0.25408935546875,0.011726140975952148
142,0.09292864799499512,0.25335168838500977,0.012344837188720703
143,0.0935068130493164,0.25429248809814453,0.012829065322875977
144,0.09368729591369629,0.253664493560791,0.012677907943725586
145,0.09378290176391602,0.25382018089294434,0.012786865234375
146,0.09363794326782227,0.25435400009155273,0.012793540954589844
147,0.09403753280639648,0.254514217376709,0.012585163116455078
148,0.09414458274841309,0.25405097007751465,0.012460708618164062
149,0.0939643383026123,0.25383901596069336,0.012873649597167969
150,0.09433388710021973,0.2548403739929199,0.012896537780761719
151,0.09414935111999512,0.25380468368530273,0.01257777214050293
152,0.09372210502624512,0.25468897819519043,0.012890100479125977
153,0.0938577651977539,0.2541680335998535,0.012407064437866211
154,0.09357166290283203,0.25378918647766113,0.012159109115600586
155,0.09409880638122559,0.25403738021850586,0.012171268463134766
156,0.09391093254089355,0.253948450088501,0.01215815544128418
157,0.0936579704284668,0.2539663314819336,0.012108087539672852
158,0.09430217742919922,0.25463104248046875,0.012287378311157227
159,0.09392118453979492,0.2536187171936035,0.012511491775512695
160,0.0939176082611084,0.2539072036743164,0.012224912643432617
161,0.09384679794311523,0.25388216972351074,0.012201547622680664
162,0.0936133861541748,0.2545640468597412,0.01238250732421875
163,0.09366750717163086,0.2537667751312256,0.012531518936157227
164,0.09360718727111816,0.25392913818359375,0.01240229606628418
165,0.09406065940856934,0.25388646125793457,0.012743711471557617
166,0.093597412109375,0.25482964515686035,0.012262344360351562
167,0.09395289421081543,0.25469231605529785,0.012591361999511719
168,0.09360122680664062,0.2541177272796631,0.012361526489257812
169,0.0937964916229248,0.25423622131347656,0.01260519027709961
170,0.09365105628967285,0.2539196014404297,0.011853694915771484
171,0.09330558776855469,0.25280117988586426,0.011974334716796875
172,0.09323811531066895,0.25383520126342773,0.011768817901611328
173,0.09305810928344727,0.2526590824127197,0.011964559555053711
174,0.09313488006591797,0.25296688079833984,0.012355566024780273
175,0.09368443489074707,0.25409555435180664,0.012019634246826172
176,0.09307289123535156,0.25314879417419434,0.012031316757202148
177,0.09299159049987793,0.25318241119384766,0.011879682540893555
178,0.09292411804199219,0.2529299259185791,0.011759519577026367
179,0.09317684173583984,0.25269532203674316,0.011759042739868164
180,0.0925753116607666,0.25249457359313965,0.011652231216430664
181,0.09285211563110352,0.25337839126586914,0.012174606323242188
182,0.09308457374572754,0.2532479763031006,0.012087106704711914
183,0.09330463409423828,0.2532618045806885,0.012146234512329102
184,0.09316682815551758,0.25350093841552734,0.011504888534545898
185,0.09313273429870605,0.2529025077819824,0.0119476318359375
186,0.09291386604309082,0.2531251907348633,0.011999845504760742
187,0.09317159652709961,0.25281476974487305,0.012021780014038086
188,0.09268450736999512,0.25299501419067383,0.011566400527954102
189,0.09325623512268066,0.2535400390625,0.011598348617553711
190,0.09279417991638184,0.2530045509338379,0.011775016784667969
191,0.09299302101135254,0.25318431854248047,0.011941909790039062
192,0.09365963935852051,0.2536630630493164,0.01202249526977539
193,0.09328436851501465,0.2531435489654541,0.011958837509155273
194,0.0926828384399414,0.25293612480163574,0.011681795120239258
195,0.09305524826049805,0.252962589263916,0.011955022811889648
196,0.09322786331176758,0.253432035446167,0.01161956787109375
197,0.0928659439086914,0.2527937889099121,0.012146234512329102
198,0.09339666366577148,0.2531161308288574,0.01142120361328125
199,0.0931544303894043,0.25309300422668457,0.011865615844726562
200,0.09297013282775879,0.2537379264831543,0.012042999267578125
201,0.09327483177185059,0.25327277183532715,0.011826753616333008
202,0.09272193908691406,0.25325751304626465,0.011490345001220703
203,0.09270191192626953,0.25300121307373047,0.012100458145141602
204,0.09276151657104492,0.25318336486816406,0.011679649353027344
205,0.09321928024291992,0.2534024715423584,0.011928796768188477
206,0.09268426895141602,0.25322675704956055,0.011671781539916992
207,0.09357166290283203,0.25281476974487305,0.011603355407714844
208,0.09359884262084961,0.2536144256591797,0.011602163314819336
209,0.09328770637512207,0.25338101387023926,0.011838197708129883
210,0.09321784973144531,0.25267815589904785,0.011790752410888672
211,0.0931084156036377,0.25330400466918945,0.011922359466552734
212,0.09326744079589844,0.253248929977417,0.011772394180297852
213,0.09281635284423828,0.2526853084564209,0.011934518814086914
214,0.09306097030639648,0.2538430690765381,0.012257099151611328
215,0.09298920631408691,0.2527129650115967,0.012151718139648438
216,0.09348487854003906,0.2535514831542969,0.011752605438232422
217,0.09290504455566406,0.25381040573120117,0.011760473251342773
218,0.09292125701904297,0.25284886360168457,0.011439085006713867
219,0.09290313720703125,0.25283050537109375,0.011941671371459961
220,0.09295296669006348,0.25330543518066406,0.011907100677490234
221,0.09319710731506348,0.2529420852661133,0.01170802116394043
222,0.09343671798706055,0.2532510757446289,0.011735200881958008
223,0.09311747550964355,0.25347089767456055,0.012124300003051758
224,0.09329509735107422,0.25313782691955566,0.011560678482055664
225,0.09293460845947266,0.2530174255371094,0.011693000793457031
226,0.0934150218963623,0.2533872127532959,0.011604785919189453
227,0.09280848503112793,0.25295352935791016,0.012006282806396484
228,0.09268736839294434,0.2531752586364746,0.01176595687866211
229,0.09305119514465332,0.25368452072143555,0.011997699737548828
230,0.09275388717651367,0.2530646324157715,0.011716127395629883
231,0.09273314476013184,0.25333690643310547,0.012166500091552734
232,0.0930633544921875,0.2534477710723877,0.012664556503295898
233,0.09305405616760254,0.25280022621154785,0.012037277221679688
234,0.09287691116333008,0.2537965774536133,0.011861801147460938
235,0.09305477142333984,0.2532622814178467,0.011974811553955078
236,0.0927431583404541,0.2534017562866211,0.011743545532226562
237,0.0928046703338623,0.2531747817993164,0.01233983039855957
238,0.09293270111083984,0.2528853416442871,0.011963129043579102
239,0.09301233291625977,0.253126859664917,0.011791467666625977
240,0.09300017356872559,0.2533998489379883,0.01205897331237793
241,0.09313750267028809,0.25278568267822266,0.011840581893920898
242,0.09284162521362305,0.252946138381958,0.01171255111694336
243,0.0931401252746582,0.2534468173980713,0.011725664138793945
244,0.09294939041137695,0.2526895999908447,0.011648416519165039
245,0.09271931648254395,0.2529904842376709,0.011469841003417969
246,0.09328365325927734,0.25339841842651367,0.011670589447021484
247,0.09338092803955078,0.2530057430267334,0.011808633804321289
248,0.09302330017089844,0.25310492515563965,0.012391805648803711
249,0.09314894676208496,0.2530379295349121,0.011868476867675781
250,0.09298563003540039,0.25499820709228516,0.01190638542175293
251,0.09323000907897949,0.2532839775085449,0.01208353042602539
252,0.09328579902648926,0.25321483612060547,0.011734724044799805
253,0.0928351879119873,0.2528979778289795,0.012081384658813477
254,0.093505859375,0.2536756992340088,0.012098312377929688
255,0.09333443641662598,0.25341343879699707,0.012228250503540039
256,0.0928647518157959,0.25299572944641113,0.01153254508972168
257,0.09297537803649902,0.25316953659057617,0.012085437774658203
258,0.09313464164733887,0.25328755378723145,0.01183938980102539
259,0.09298014640808105,0.25327396392822266,0.011897563934326172
260,0.09293675422668457,0.2533097267150879,0.011888504028320312
261,0.0933082103729248,0.25295257568359375,0.011951684951782227
262,0.0931389331817627,0.25350046157836914,0.011794090270996094
263,0.0930788516998291,0.25315356254577637,0.011603355407714844
264,0.09286093711853027,0.2528092861175537,0.011856555938720703
265,0.09287190437316895,0.2529408931732178,0.011809825897216797
266,0.09311461448669434,0.25305819511413574,0.011671066284179688
267,0.09330582618713379,0.2525064945220947,0.011887550354003906
268,0.09281039237976074,0.25311946868896484,0.011896610260009766
269,0.09288692474365234,0.2532210350036621,0.011540412902832031
270,0.09346175193786621,0.252854585647583,0.012148618698120117
271,0.09283065795898438,0.2528572082519531,0.012099027633666992
272,0.09336519241333008,0.25319933891296387,0.011631250381469727
273,0.09300971031188965,0.2535722255706787,0.011912107467651367
274,0.09342575073242188,0.25281810760498047,0.011821746826171875
275,0.09286093711853027,0.25304460525512695,0.0118255615234375
276,0.09267807006835938,0.25309252738952637,0.01212763786315918
277,0.09304237365722656,0.2528860569000244,0.01177978515625
278,0.09326505661010742,0.25330424308776855,0.011941671371459961
279,0.09337973594665527,0.2527954578399658,0.011849641799926758
280,0.09291696548461914,0.25360608100891113,0.011659383773803711
281,0.09352970123291016,0.25327324867248535,0.012051105499267578
282,0.09289288520812988,0.2528567314147949,0.011571407318115234
283,0.09312987327575684,0.2533299922943115,0.011631965637207031
284,0.09299063682556152,0.25313687324523926,0.011455535888671875
285,0.09283876419067383,0.2529418468475342,0.011717081069946289
286,0.09313416481018066,0.2528867721557617,0.011573076248168945
287,0.09318709373474121,0.25323963165283203,0.011797904968261719
288,0.09289216995239258,0.2538766860961914,0.01185750961303711
289,0.09277033805847168,0.25290799140930176,0.011666536331176758
290,0.09314084053039551,0.2530238628387451,0.012031316757202148
291,0.09299421310424805,0.25318217277526855,0.012185335159301758
292,0.09355616569519043,0.2533895969390869,0.011788129806518555
293,0.09347248077392578,0.2532355785369873,0.01208806037902832
294,0.09329438209533691,0.25264620780944824,0.011885404586791992
295,0.09316420555114746,0.25312256813049316,0.011879205703735352
296,0.09311795234680176,0.25315070152282715,0.01175236701965332
297,0.09304070472717285,0.2530639171600342,0.011759042739868164
298,0.09281301498413086,0.25334715843200684,0.01188802719116211
299,0.09315896034240723,0.2531743049621582,0.012236356735229492
300,0.09344840049743652,0.25336527824401855,0.011527061462402344
301,0.09279704093933105,0.25284433364868164,0.011783123016357422
302,0.09350442886352539,0.25281739234924316,0.01194620132446289
303,0.09318280220031738,0.2528526782989502,0.011850118637084961
304,0.0929872989654541,0.2528386116027832,0.011804819107055664
305,0.0931699275970459,0.253554105758667,0.011789083480834961
306,0.09335732460021973,0.2530553340911865,0.011793136596679688
307,0.09302902221679688,0.25281524658203125,0.011482477188110352
308,0.09277510643005371,0.25290441513061523,0.011772632598876953
309,0.0929098129272461,0.25262999534606934,0.012147903442382812
310,0.09284853935241699,0.25291895866394043,0.012093544006347656
311,0.09291338920593262,0.2529900074005127,0.011876344680786133
312,0.09261226654052734,0.25310564041137695,0.011838912963867188
313,0.09366416931152344,0.253220796585083,0.011717557907104492
314,0.09285306930541992,0.2532217502593994,0.011980772018432617
315,0.09294581413269043,0.2534792423248291,0.011876106262207031
316,0.09305095672607422,0.25276756286621094,0.011647224426269531
317,0.09356808662414551,0.2538127899169922,0.011758565902709961
318,0.09299731254577637,0.2530944347381592,0.011696100234985352
319,0.09305000305175781,0.25366783142089844,0.011969566345214844
320,0.0929720401763916,0.25339579582214355,0.01189565658569336
321,0.09289765357971191,0.25307583808898926,0.011767387390136719
322,0.09322619438171387,0.25296664237976074,0.011742830276489258
323,0.09309530258178711,0.25316882133483887,0.0121307373046875
324,0.09304451942443848,0.25278377532958984,0.011739253997802734
325,0.09293746948242188,0.25295400619506836,0.012001991271972656
326,0.09289813041687012,0.2531106472015381,0.011528253555297852
327,0.09311485290527344,0.25312018394470215,0.011864423751831055
328,0.09298419952392578,0.2530338764190674,0.01186680793762207
329,0.09369134902954102,0.2533071041107178,0.011905670166015625
330,0.09294486045837402,0.2526512145996094,0.011625289916992188
331,0.0925445556640625,0.2531888484954834,0.011861562728881836
332,0.09304237365722656,0.25324225425720215,0.011603832244873047
333,0.09286999702453613,0.253373384475708,0.01173543930053711
334,0.09299063682556152,0.2538013458251953,0.011894464492797852
335,0.09307527542114258,0.2532844543457031,0.011566162109375
336,0.09326171875,0.2527189254760742,0.01172780990600586
337,0.09310150146484375,0.25341343879699707,0.011733055114746094
338,0.09364032745361328,0.2530035972595215,0.011738061904907227
339,0.09280681610107422,0.25290989875793457,0.01206660270690918
340,0.09289860725402832,0.253676176071167,0.011577606201171875
341,0.09299349784851074,0.25332021713256836,0.011570930480957031
342,0.09273886680603027,0.253481388092041,0.011891603469848633
343,0.09302330017089844,0.25400471687316895,0.01162862777709961
344,0.09317374229431152,0.2546112537384033,0.011603116989135742
345,0.09289717674255371,0.2536954879760742,0.012055397033691406
346,0.09328699111938477,0.25368475914001465,0.011928796768188477
347,0.09298372268676758,0.25321102142333984,0.011883735656738281
348,0.09290242195129395,0.2542862892150879,0.012118101119995117
349,0.09302020072937012,0.253584623336792,0.011861085891723633
350,0.0932769775390625,0.2536156177520752,0.012332677841186523
351,0.09337997436523438,0.2537722587585449,0.011995553970336914
352,0.09300422668457031,0.2538414001464844,0.011365652084350586
353,0.09308195114135742,0.2532174587249756,0.011711359024047852
354,0.09351849555969238,0.2538142204284668,0.011401653289794922
355,0.0927729606628418,0.2529466152191162,0.012135982513427734
356,0.09334564208984375,0.2536303997039795,0.011737823486328125
357,0.0935811996459961,0.2539496421813965,0.01199960708618164
358,0.09278154373168945,0.25383973121643066,0.011717796325683594
359,0.0928351879119873,0.2543339729309082,0.011959075927734375
360,0.09315609931945801,0.25354814529418945,0.01189732551574707
361,0.0932474136352539,0.2533254623413086,0.011796236038208008
362,0.09280085563659668,0.25393056869506836,0.011982917785644531
363,0.0934152603149414,0.25341010093688965,0.012011528015136719
364,0.09325480461120605,0.253892183303833,0.011777639389038086
365,0.0929725170135498,0.2536888122558594,0.011942863464355469
366,0.09316182136535645,0.253558874130249,0.011898279190063477
367,0.09304594993591309,0.2536945343017578,0.011568307876586914
368,0.09326910972595215,0.25424933433532715,0.011553049087524414
369,0.09356689453125,0.2536506652832031,0.011592864990234375
370,0.09291911125183105,0.2532839775085449,0.011945486068725586
371,0.09338045120239258,0.2539377212524414,0.011946916580200195
372,0.0933382511138916,0.25368523597717285,0.011717557907104492
373,0.09314250946044922,0.2533266544342041,0.011711597442626953
374,0.09281396865844727,0.2535054683685303,0.011966228485107422
375,0.0930025577545166,0.2535727024078369,0.0117034912109375
376,0.09311819076538086,0.2539644241333008,0.011964082717895508
377,0.09287428855895996,0.2532799243927002,0.011647939682006836
378,0.09310269355773926,0.2532491683959961,0.011700153350830078
379,0.09286022186279297,0.2535085678100586,0.011892080307006836
380,0.09308290481567383,0.2534506320953369,0.01158761978149414
381,0.09313654899597168,0.25337910652160645,0.011685609817504883
382,0.09315919876098633,0.2539374828338623,0.011843681335449219
383,0.09332990646362305,0.25360584259033203,0.011890172958374023
384,0.09294819831848145,0.25359535217285156,0.011690616607666016
385,0.09337139129638672,0.2538280487060547,0.012071371078491211
386,0.09293127059936523,0.25373148918151855,0.012024879455566406
387,0.0932157039642334,0.2534196376800537,0.011909246444702148
388,0.09368729591369629,0.25385594367980957,0.012036323547363281
389,0.09377479553222656,0.25366663932800293,0.01171731948852539
390,0.09286785125732422,0.2538139820098877,0.01200723648071289
391,0.09317588806152344,0.2536745071411133,0.012144088745117188
392,0.09326386451721191,0.2533552646636963,0.011600017547607422
393,0.09322285652160645,0.2537112236022949,0.011760711669921875
394,0.09302997589111328,0.2532496452331543,0.011975765228271484
395,0.09333515167236328,0.2535421848297119,0.01211237907409668
396,0.09317684173583984,0.25426149368286133,0.0117950439453125
397,0.09354066848754883,0.25367140769958496,0.011960029602050781
398,0.09320807456970215,0.25392723083496094,0.01180887222290039
399,0.09307122230529785,0.2537696361541748,0.011902809143066406
400,0.09301495552062988,0.25348615646362305,0.011509180068969727
401,0.0932309627532959,0.2534499168395996,0.011682510375976562
402,0.0930929183959961,0.25367021560668945,0.012086868286132812
403,0.09353971481323242,0.2540137767791748,0.012029409408569336
404,0.09301495552062988,0.25389623641967773,0.012168407440185547
405,0.09319281578063965,0.25373148918151855,0.011766672134399414
406,0.0929877758026123,0.2537558078765869,0.011616230010986328
407,0.09306192398071289,0.2539067268371582,0.011800765991210938
408,0.0932765007019043,0.25371718406677246,0.011530876159667969
409,0.09310650825500488,0.2533752918243408,0.011844635009765625
410,0.09311985969543457,0.2539067268371582,0.012144804000854492
411,0.09338545799255371,0.25383687019348145,0.012005329132080078
412,0.09303808212280273,0.25397825241088867,0.011500120162963867
413,0.0936422348022461,0.2539093494415283,0.011681795120239258
414,0.09356379508972168,0.253603458404541,0.011481761932373047
415,0.09314727783203125,0.2536797523498535,0.012037038803100586
416,0.09309673309326172,0.25406956672668457,0.012387752532958984
417,0.09332609176635742,0.25373244285583496,0.011874675750732422
418,0.0933387279510498,0.25403404235839844,0.011568546295166016
419,0.09303545951843262,0.2534809112548828,0.011904478073120117
420,0.09288907051086426,0.2539527416229248,0.011540889739990234
421,0.0932459831237793,0.2536799907684326,0.011739492416381836
422,0.0930318832397461,0.25396275520324707,0.012124061584472656
423,0.09350013732910156,0.25331592559814453,0.01174163818359375
424,0.09290146827697754,0.25385475158691406,0.012044668197631836
425,0.09319353103637695,0.25363874435424805,0.011763334274291992
426,0.09292888641357422,0.25354933738708496,0.011873245239257812
427,0.09337425231933594,0.2535557746887207,0.012151718139648438
428,0.09310722351074219,0.25354909896850586,0.011904239654541016
429,0.09312987327575684,0.2537693977355957,0.011802434921264648
430,0.09269905090332031,0.2534205913543701,0.011963605880737305
431,0.09282970428466797,0.2537574768066406,0.011677742004394531
432,0.09315347671508789,0.2538723945617676,0.01175999641418457
433,0.09296202659606934,0.2539215087890625,0.012279272079467773
434,0.09329748153686523,0.2539632320404053,0.01202082633972168
435,0.09277009963989258,0.2534797191619873,0.011677026748657227
436,0.09269237518310547,0.2537097930908203,0.011669158935546875
437,0.0925593376159668,0.253201961517334,0.011894464492797852
438,0.09293723106384277,0.25328922271728516,0.011855602264404297
439,0.09333300590515137,0.25394701957702637,0.011523723602294922
440,0.09348773956298828,0.2535264492034912,0.012078046798706055
441,0.09295153617858887,0.2533276081085205,0.011608123779296875
442,0.09296989440917969,0.253570556640625,0.011671781539916992
443,0.0930485725402832,0.2534008026123047,0.011587142944335938
444,0.09294700622558594,0.2534308433532715,0.011983156204223633
445,0.09327340126037598,0.2536153793334961,0.011828422546386719
446,0.09369421005249023,0.25366854667663574,0.011732816696166992
447,0.09331941604614258,0.2535858154296875,0.011962175369262695
448,0.09314346313476562,0.2534372806549072,0.011550664901733398
449,0.09292006492614746,0.2537813186645508,0.012331724166870117
450,0.0930180549621582,0.2537193298339844,0.01183629035949707
451,0.09286165237426758,0.25348854064941406,0.012063980102539062
452,0.09371590614318848,0.2534630298614502,0.011810302734375
453,0.09293603897094727,0.25369715690612793,0.011835575103759766
454,0.09302496910095215,0.2540469169616699,0.011774301528930664
455,0.09318876266479492,0.2536623477935791,0.011910200119018555
456,0.09302878379821777,0.25407862663269043,0.01156759262084961
457,0.09325098991394043,0.2541060447692871,0.011945009231567383
458,0.09315872192382812,0.25377488136291504,0.011637449264526367
459,0.09348106384277344,0.2537872791290283,0.01212453842163086
460,0.0930929183959961,0.2537357807159424,0.011717557907104492
461,0.0930488109588623,0.2532320022583008,0.01191091537475586
462,0.09302234649658203,0.25367069244384766,0.011740922927856445
463,0.09308099746704102,0.25342297554016113,0.011455059051513672
464,0.0934755802154541,0.25385403633117676,0.011969804763793945
465,0.09315133094787598,0.25356435775756836,0.011728048324584961
466,0.09324049949645996,0.25322771072387695,0.011541128158569336
467,0.09314298629760742,0.25357651710510254,0.011670589447021484
468,0.09310436248779297,0.2538633346557617,0.011786222457885742
469,0.09313273429870605,0.2535378932952881,0.01169729232788086
470,0.09288978576660156,0.2537214756011963,0.012101888656616211
471,0.093109130859375,0.25364065170288086,0.011977195739746094
472,0.09302258491516113,0.2533423900604248,0.011935234069824219
473,0.0934000015258789,0.2539708614349365,0.011942148208618164
474,0.09332847595214844,0.25432324409484863,0.011685609817504883
475,0.09285426139831543,0.2532975673675537,0.012181758880615234
476,0.09323644638061523,0.25386786460876465,0.011775732040405273
477,0.09306979179382324,0.25374841690063477,0.011429309844970703
478,0.09305071830749512,0.253983736038208,0.011794328689575195
479,0.09299397468566895,0.25321125984191895,0.011884927749633789
480,0.09302401542663574,0.253795862197876,0.011557340621948242
481,0.09294486045837402,0.25397443771362305,0.012256145477294922
482,0.09307718276977539,0.2539997100830078,0.012307882308959961
